SparseOrder,Method,Ear,FrequencyHz,MeanERBError_dB,SD_ERBError_dB
1,Conventional,Left,15940.1081035055,3.67940937415929,0.676972195283419
1,Conventional,Left,17763.4054742165,3.7016981120662,0.683985490052801
1,Conventional,Left,19792.3077327617,3.47367417628622,0.62648608942606
1,Conventional,Right,49.9999999999997,0.0266882666423934,0.00709884903809096
1,Conventional,Right,81.4427085053407,0.0324384982259481,0.00808176408396324
1,Conventional,Right,116.431067138464,0.0415122235228692,0.00976438750638291
1,Conventional,Right,155.364902613614,0.0508519965100173,0.0115180550524568
1,Conventional,Right,198.689128271089,0.0637524373618395,0.0132289946153958
1,Conventional,Right,246.898828289411,0.0865905701680496,0.0161895772465294
1,Conventional,Right,300.544915220817,0.126513622017012,0.0207546111590771
1,Conventional,Right,360.240425501075,0.175978558713883,0.0253715187469613
1,Conventional,Right,426.667524875106,0.224599846093203,0.02918437961325
1,Conventional,Right,500.585303792335,0.269454355065654,0.0322458310556176
1,Conventional,Right,582.838451853057,0.310286172719469,0.0348053689210978
1,Conventional,Right,674.366910432351,0.343699203977439,0.0363495350123888
1,Conventional,Right,776.216613786162,0.37818377923118,0.0365734797189457
1,Conventional,Right,889.551441382679,0.429787975632787,0.0412024992370622
1,Conventional,Right,1015.66651804335,0.509674900847271,0.0532371459990443
1,Conventional,Right,1156.00301387982,0.611701906499916,0.0662359451109915
1,Conventional,Right,1312.16461315198,0.717320075705837,0.0747792359037251
1,Conventional,Right,1485.93584024358,0.81509343700146,0.0863195136132492
1,Conventional,Right,1679.30245217416,0.91985530380207,0.107470755225692
1,Conventional,Right,1894.47413068111,1.06515781880465,0.125630124843738
1,Conventional,Right,2133.90973318379,1.23047365897944,0.127347418600259
1,Conventional,Right,2400.34539118311,1.34897773752692,0.139352995551164
1,Conventional,Right,2696.82577718896,1.44333257104201,0.177678210981537
1,Conventional,Right,3026.73889747556,1.59771935464744,0.230708013027652
1,Conventional,Right,3393.85480825658,1.84981446576185,0.293406065941056
1,Conventional,Right,3802.36869770572,2.13566478464723,0.356292399584086
1,Conventional,Right,4256.94882613932,2.41140829470262,0.416384752252661
1,Conventional,Right,4762.78987219375,2.72042049280227,0.49602078703828
1,Conventional,Right,5325.67229460656,2.95028225488957,0.530816574723492
1,Conventional,Right,5952.02838795379,3.01395208289091,0.471821208454449
1,Conventional,Right,6649.01578718983,2.93702227634979,0.397901235152194
1,Conventional,Right,7424.59926095756,2.92228632909361,0.430353154516628
1,Conventional,Right,8287.64172835503,3.18872876099897,0.521989512606695
1,Conventional,Right,9248.00553924585,3.3621164384479,0.606403525726459
1,Conventional,Right,10316.6651754859,3.14372659708692,0.635364394956004
1,Conventional,Right,11505.8326609511,3.0627459155847,0.452401004488988
1,Conventional,Right,12829.0971134787,3.13820946202676,0.597789424938979
1,Conventional,Right,14301.580033442,3.34008951887974,0.733515663250802
1,Conventional,Right,15940.1081035055,3.52493417683096,0.711207560212626
1,Conventional,Right,17763.4054742165,3.61341484590603,0.663549094375987
1,Conventional,Right,19792.3077327617,3.58762750898454,0.664578568323423
1,MCA,Left,49.9999999999997,0.0297525230369317,0.00728797417106341
1,MCA,Left,81.4427085053407,0.0374188391562611,0.00783763453776634
1,MCA,Left,116.431067138464,0.0455592615365988,0.00877893366106457
1,MCA,Left,155.364902613614,0.0481090327879326,0.00978257148229417
1,MCA,Left,198.689128271089,0.0561513372862501,0.0113795853423939
1,MCA,Left,246.898828289411,0.081783593726861,0.0154378724431028
1,MCA,Left,300.544915220817,0.132001406733322,0.0203107965749713
1,MCA,Left,360.240425501075,0.179009087653197,0.0238065452755567
1,MCA,Left,426.667524875106,0.247658951485019,0.0351679825966376
1,MCA,Left,500.585303792335,0.453865599437936,0.0670839777121327
1,MCA,Left,582.838451853057,0.801899319742662,0.0862207403240763
1,MCA,Left,674.366910432351,1.06867252045617,0.0796271396476715
1,MCA,Left,776.216613786162,1.20290746399907,0.0805233985350125
1,MCA,Left,889.551441382679,1.29573573957953,0.0847796244727452
1,MCA,Left,1015.66651804335,1.34741484817873,0.0902167810372462
1,MCA,Left,1156.00301387982,1.37789661681612,0.0971798656127651
1,MCA,Left,1312.16461315198,1.40062647035109,0.111382229817552
1,MCA,Left,1485.93584024358,1.43907881923742,0.130711013074761
1,MCA,Left,1679.30245217416,1.48413038491207,0.146691741766254
1,MCA,Left,1894.47413068111,1.52053121157966,0.165755136063561
1,MCA,Left,2133.90973318379,1.55842628417281,0.19926405413372
1,MCA,Left,2400.34539118311,1.61774755617077,0.237688867343585
1,MCA,Left,2696.82577718896,1.68893543107299,0.255674510335193
1,MCA,Left,3026.73889747556,1.74297866055365,0.246556701509545
1,MCA,Left,3393.85480825658,1.80181431188511,0.228702533344854
1,MCA,Left,3802.36869770572,1.91848028060526,0.237985601615054
1,MCA,Left,4256.94882613932,2.05572881397537,0.323100659889815
1,MCA,Left,4762.78987219375,2.23260413973208,0.432187951958702
1,MCA,Left,5325.67229460656,2.31989047248321,0.434893737074372
1,MCA,Left,5952.02838795379,2.26505388959236,0.404119841583575
1,MCA,Left,6649.01578718983,2.27453521426454,0.457197313063233
1,MCA,Left,7424.59926095756,2.45578901110453,0.498791772108191
1,MCA,Left,8287.64172835503,2.90462364197379,0.532544562683164
1,MCA,Left,9248.00553924585,3.02688348059387,0.56285236674095
1,MCA,Left,10316.6651754859,2.89323028053538,0.484546240110645
1,MCA,Left,11505.8326609511,3.0026462396408,0.49469045098305
1,MCA,Left,12829.0971134787,3.18319105187096,0.442092243497667
1,MCA,Left,14301.580033442,3.27983725401639,0.407574207064934
1,MCA,Left,15940.1081035055,3.50474564597458,0.377293255722504
1,MCA,Left,17763.4054742165,3.64085783106904,0.435388429038823
1,MCA,Left,19792.3077327617,3.50658811962537,0.454733182252728
1,MCA,Right,49.9999999999997,0.0313365760808117,0.0077790620159467
1,MCA,Right,81.4427085053407,0.0393547247455469,0.00837029705045561
1,MCA,Right,116.431067138464,0.0480775726547158,0.00976749589086087
1,MCA,Right,155.364902613614,0.0510866485784229,0.0113255255442777
1,MCA,Right,198.689128271089,0.0593431427551125,0.0127671734572106
1,MCA,Right,246.898828289411,0.0848387805045078,0.0166341285957355
1,MCA,Right,300.544915220817,0.134839057665986,0.0217867000762058
1,MCA,Right,360.240425501075,0.181585746252207,0.025569415380616
1,MCA,Right,426.667524875106,0.249528510784104,0.0359454937788795
1,MCA,Right,500.585303792335,0.455152320425063,0.0667518327505529
1,MCA,Right,582.838451853057,0.804922486008351,0.0853251589606075
1,MCA,Right,674.366910432351,1.07353341408848,0.0789857778581171
1,MCA,Right,776.216613786162,1.20876242087617,0.0803710805885691
1,MCA,Right,889.551441382679,1.30261990264163,0.0850701290657921
1,MCA,Right,1015.66651804335,1.35423236237453,0.0912672924481342
1,MCA,Right,1156.00301387982,1.38152702154063,0.100430817401208
1,MCA,Right,1312.16461315198,1.39759307312713,0.115277568089776
1,MCA,Right,1485.93584024358,1.42252168247327,0.13477203287284
1,MCA,Right,1679.30245217416,1.45067477313652,0.151649343071329
1,MCA,Right,1894.47413068111,1.4799645132831,0.168924587083947
1,MCA,Right,2133.90973318379,1.52617914546518,0.192765460683009
1,MCA,Right,2400.34539118311,1.59013109137512,0.215073360312947
1,MCA,Right,2696.82577718896,1.6428611381923,0.217318179869902
1,MCA,Right,3026.73889747556,1.67567341708757,0.204950985761329
1,MCA,Right,3393.85480825658,1.74045662588368,0.192732798965981
1,MCA,Right,3802.36869770572,1.86516163445153,0.173312544768294
1,MCA,Right,4256.94882613932,2.00889773995923,0.237454470178127
1,MCA,Right,4762.78987219375,2.1754805732066,0.370361462171444
1,MCA,Right,5325.67229460656,2.25191302294429,0.414094129449288
1,MCA,Right,5952.02838795379,2.20027528691571,0.364113763890317
1,MCA,Right,6649.01578718983,2.16901364671029,0.369651129616584
1,MCA,Right,7424.59926095756,2.3277127711292,0.421808396913492
1,MCA,Right,8287.64172835503,2.75810289470348,0.484383996615189
1,MCA,Right,9248.00553924585,2.9427486150046,0.484647063398222
1,MCA,Right,10316.6651754859,2.80026021982461,0.570035905431973
1,MCA,Right,11505.8326609511,2.9294099582742,0.462964937445215
