SubjectLabel,SubjectID,DirectionCount,Method,MethodLabel,Metric,Value_dB
P0293,293,26,SUpDEqNN,SUpDEq + Natural Neighbor,ContralateralHemisphereHighFrequency,5.82949435463042
P0293,293,26,SUpDEqNN,SUpDEq + Natural Neighbor,HorizontalILDMAE,1.2401808970086
P0293,293,26,SUpDEqBary,SUpDEq + Barycentric,MeasuredDomainERB,1.36083588039133
P0293,293,26,SUpDEqBary,SUpDEq + Barycentric,Contralateral25ERB,1.90175429855679
P0293,293,26,SUpDEqBary,SUpDEq + Barycentric,ContralateralHemisphereHighFrequency,5.76470702498485
P0293,293,26,SUpDEqBary,SUpDEq + Barycentric,HorizontalILDMAE,1.18501864828715
P0293,293,26,MCA,MCA,MeasuredDomainERB,1.06942132117882
P0293,293,26,MCA,MCA,Contralateral25ERB,1.63916008999579
P0293,293,26,MCA,MCA,ContralateralHemisphereHighFrequency,4.58380469780251
P0293,293,26,MCA,MCA,HorizontalILDMAE,0.748526737459848
P0304,304,6,SHOnly,SH only,MeasuredDomainERB,3.26284117927749
P0304,304,6,SHOnly,SH only,Contralateral25ERB,2.61390006519234
P0304,304,6,SHOnly,SH only,ContralateralHemisphereHighFrequency,6.55755907049244
P0304,304,6,SHOnly,SH only,HorizontalILDMAE,2.32645792970067
P0304,304,6,SUpDEqSH,SUpDEq + SH,MeasuredDomainERB,2.23252378649179
P0304,304,6,SUpDEqSH,SUpDEq + SH,Contralateral25ERB,2.54207422212767
P0304,304,6,SUpDEqSH,SUpDEq + SH,ContralateralHemisphereHighFrequency,6.01658443450005
P0304,304,6,SUpDEqSH,SUpDEq + SH,HorizontalILDMAE,2.76125186799226
P0304,304,6,SUpDEqNN,SUpDEq + Natural Neighbor,MeasuredDomainERB,1.9647865392359
P0304,304,6,SUpDEqNN,SUpDEq + Natural Neighbor,Contralateral25ERB,2.64262622686059
P0304,304,6,SUpDEqNN,SUpDEq + Natural Neighbor,ContralateralHemisphereHighFrequency,6.05117485778994
P0304,304,6,SUpDEqNN,SUpDEq + Natural Neighbor,HorizontalILDMAE,2.5651517108568
P0304,304,6,SUpDEqBary,SUpDEq + Barycentric,MeasuredDomainERB,2.00710438793341
P0304,304,6,SUpDEqBary,SUpDEq + Barycentric,Contralateral25ERB,2.67210620848034
P0304,304,6,SUpDEqBary,SUpDEq + Barycentric,ContralateralHemisphereHighFrequency,6.06463937391754
P0304,304,6,SUpDEqBary,SUpDEq + Barycentric,HorizontalILDMAE,2.10575724902423
P0304,304,6,MCA,MCA,MeasuredDomainERB,2.27280089591945
P0304,304,6,MCA,MCA,Contralateral25ERB,2.26796332755563
P0304,304,6,MCA,MCA,ContralateralHemisphereHighFrequency,6.79910728126069
P0304,304,6,MCA,MCA,HorizontalILDMAE,1.91634596130572
P0304,304,14,SHOnly,SH only,MeasuredDomainERB,2.94540088185557
P0304,304,14,SHOnly,SH only,Contralateral25ERB,5.70008183082104
P0304,304,14,SHOnly,SH only,ContralateralHemisphereHighFrequency,9.95328844875789
P0304,304,14,SHOnly,SH only,HorizontalILDMAE,4.17554592713478
P0304,304,14,SUpDEqSH,SUpDEq + SH,MeasuredDomainERB,1.54492438119696
P0304,304,14,SUpDEqSH,SUpDEq + SH,Contralateral25ERB,2.7271185366972
P0304,304,14,SUpDEqSH,SUpDEq + SH,ContralateralHemisphereHighFrequency,6.56076248040294
P0304,304,14,SUpDEqSH,SUpDEq + SH,HorizontalILDMAE,1.66215501228365
P0304,304,14,SUpDEqNN,SUpDEq + Natural Neighbor,MeasuredDomainERB,1.62204141286991
P0304,304,14,SUpDEqNN,SUpDEq + Natural Neighbor,Contralateral25ERB,2.50645994316002
P0304,304,14,SUpDEqNN,SUpDEq + Natural Neighbor,ContralateralHemisphereHighFrequency,5.77943957964285
P0304,304,14,SUpDEqNN,SUpDEq + Natural Neighbor,HorizontalILDMAE,1.72868751555479
P0304,304,14,SUpDEqBary,SUpDEq + Barycentric,MeasuredDomainERB,1.61462030366169
P0304,304,14,SUpDEqBary,SUpDEq + Barycentric,Contralateral25ERB,2.48825150400078
P0304,304,14,SUpDEqBary,SUpDEq + Barycentric,ContralateralHemisphereHighFrequency,5.73215905064377
P0304,304,14,SUpDEqBary,SUpDEq + Barycentric,HorizontalILDMAE,1.64738854498458
P0304,304,14,MCA,MCA,MeasuredDomainERB,1.35152929752234
P0304,304,14,MCA,MCA,Contralateral25ERB,2.79700183220868
P0304,304,14,MCA,MCA,ContralateralHemisphereHighFrequency,5.35586871369448
P0304,304,14,MCA,MCA,HorizontalILDMAE,1.4881166519791
P0304,304,26,SHOnly,SH only,MeasuredDomainERB,2.75055869179015
P0304,304,26,SHOnly,SH only,Contralateral25ERB,3.82599758996425
P0304,304,26,SHOnly,SH only,ContralateralHemisphereHighFrequency,8.83158359215913
P0304,304,26,SHOnly,SH only,HorizontalILDMAE,3.50979803444133
P0304,304,26,SUpDEqSH,SUpDEq + SH,MeasuredDomainERB,1.42751327961726
P0304,304,26,SUpDEqSH,SUpDEq + SH,Contralateral25ERB,2.3191584547391
P0304,304,26,SUpDEqSH,SUpDEq + SH,ContralateralHemisphereHighFrequency,6.18949280574884
P0304,304,26,SUpDEqSH,SUpDEq + SH,HorizontalILDMAE,1.6320297565497
P0304,304,26,SUpDEqNN,SUpDEq + Natural Neighbor,MeasuredDomainERB,1.37875364193124
P0304,304,26,SUpDEqNN,SUpDEq + Natural Neighbor,Contralateral25ERB,2.33996266245036
P0304,304,26,SUpDEqNN,SUpDEq + Natural Neighbor,ContralateralHemisphereHighFrequency,5.52598696655729
P0304,304,26,SUpDEqNN,SUpDEq + Natural Neighbor,HorizontalILDMAE,1.35332654974912
P0304,304,26,SUpDEqBary,SUpDEq + Barycentric,MeasuredDomainERB,1.32299355160293
P0304,304,26,SUpDEqBary,SUpDEq + Barycentric,Contralateral25ERB,2.26713510328163
P0304,304,26,SUpDEqBary,SUpDEq + Barycentric,ContralateralHemisphereHighFrequency,5.39211803995815
P0304,304,26,SUpDEqBary,SUpDEq + Barycentric,HorizontalILDMAE,1.35535027342152
P0304,304,26,MCA,MCA,MeasuredDomainERB,1.01349004939562
P0304,304,26,MCA,MCA,Contralateral25ERB,1.88355259532192
P0304,304,26,MCA,MCA,ContralateralHemisphereHighFrequency,4.74604621909422
P0304,304,26,MCA,MCA,HorizontalILDMAE,1.08172415667828
P0309,309,6,SHOnly,SH only,MeasuredDomainERB,3.35007403157895
P0309,309,6,SHOnly,SH only,Contralateral25ERB,2.50617433711666
P0309,309,6,SHOnly,SH only,ContralateralHemisphereHighFrequency,6.54198536303051
P0309,309,6,SHOnly,SH only,HorizontalILDMAE,2.96964003353172
P0309,309,6,SUpDEqSH,SUpDEq + SH,MeasuredDomainERB,2.44846692996745
P0309,309,6,SUpDEqSH,SUpDEq + SH,Contralateral25ERB,2.37661221661034
P0309,309,6,SUpDEqSH,SUpDEq + SH,ContralateralHemisphereHighFrequency,6.39662729234552
P0309,309,6,SUpDEqSH,SUpDEq + SH,HorizontalILDMAE,2.82561132837613
P0309,309,6,SUpDEqNN,SUpDEq + Natural Neighbor,MeasuredDomainERB,2.03209026256652
P0309,309,6,SUpDEqNN,SUpDEq + Natural Neighbor,Contralateral25ERB,2.49557221853111
P0309,309,6,SUpDEqNN,SUpDEq + Natural Neighbor,ContralateralHemisphereHighFrequency,6.41872535797117
P0309,309,6,SUpDEqNN,SUpDEq + Natural Neighbor,HorizontalILDMAE,2.50515404094017
P0309,309,6,SUpDEqBary,SUpDEq + Barycentric,MeasuredDomainERB,2.04418170397375
P0309,309,6,SUpDEqBary,SUpDEq + Barycentric,Contralateral25ERB,2.51975467979055
P0309,309,6,SUpDEqBary,SUpDEq + Barycentric,ContralateralHemisphereHighFrequency,6.4212590233648
P0309,309,6,SUpDEqBary,SUpDEq + Barycentric,HorizontalILDMAE,2.1642803814836
P0309,309,6,MCA,MCA,MeasuredDomainERB,2.11194383860273
P0309,309,6,MCA,MCA,Contralateral25ERB,2.0301029673848
P0309,309,6,MCA,MCA,ContralateralHemisphereHighFrequency,6.63533545541166
P0309,309,6,MCA,MCA,HorizontalILDMAE,1.93942044701333
P0309,309,14,SHOnly,SH only,MeasuredDomainERB,2.64821748856155
P0309,309,14,SHOnly,SH only,Contralateral25ERB,5.44164708612788
P0309,309,14,SHOnly,SH only,ContralateralHemisphereHighFrequency,9.31154238633027
P0309,309,14,SHOnly,SH only,HorizontalILDMAE,3.83023673040092
P0309,309,14,SUpDEqSH,SUpDEq + SH,MeasuredDomainERB,1.63228312527879
P0309,309,14,SUpDEqSH,SUpDEq + SH,Contralateral25ERB,2.63630505749519
P0309,309,14,SUpDEqSH,SUpDEq + SH,ContralateralHemisphereHighFrequency,5.96396079030016
P0309,309,14,SUpDEqSH,SUpDEq + SH,HorizontalILDMAE,1.61734988541591
P0309,309,14,SUpDEqNN,SUpDEq + Natural Neighbor,MeasuredDomainERB,1.75419354490966
P0309,309,14,SUpDEqNN,SUpDEq + Natural Neighbor,Contralateral25ERB,2.38283913005042
P0309,309,14,SUpDEqNN,SUpDEq + Natural Neighbor,ContralateralHemisphereHighFrequency,5.83937132417316
P0309,309,14,SUpDEqNN,SUpDEq + Natural Neighbor,HorizontalILDMAE,1.4864357399634
P0309,309,14,SUpDEqBary,SUpDEq + Barycentric,MeasuredDomainERB,1.74722020681381
P0309,309,14,SUpDEqBary,SUpDEq + Barycentric,Contralateral25ERB,2.37600743353491
P0309,309,14,SUpDEqBary,SUpDEq + Barycentric,ContralateralHemisphereHighFrequency,5.82482728915556
P0309,309,14,SUpDEqBary,SUpDEq + Barycentric,HorizontalILDMAE,1.39710964267584
P0309,309,14,MCA,MCA,MeasuredDomainERB,1.3485229109103
P0309,309,14,MCA,MCA,Contralateral25ERB,2.62617213185794
P0309,309,14,MCA,MCA,ContralateralHemisphereHighFrequency,5.31758590371093
P0309,309,14,MCA,MCA,HorizontalILDMAE,1.5562634437648
P0309,309,26,SHOnly,SH only,MeasuredDomainERB,2.39269272031639
P0309,309,26,SHOnly,SH only,Contralateral25ERB,3.46311086384941
P0309,309,26,SHOnly,SH only,ContralateralHemisphereHighFrequency,8.10334811725183
P0309,309,26,SHOnly,SH only,HorizontalILDMAE,3.25688391192072
P0309,309,26,SUpDEqSH,SUpDEq + SH,MeasuredDomainERB,1.41930829838639
P0309,309,26,SUpDEqSH,SUpDEq + SH,Contralateral25ERB,1.93786325046286
P0309,309,26,SUpDEqSH,SUpDEq + SH,ContralateralHemisphereHighFrequency,5.48309161381841
P0309,309,26,SUpDEqSH,SUpDEq + SH,HorizontalILDMAE,1.36124261063304
P0309,309,26,SUpDEqNN,SUpDEq + Natural Neighbor,MeasuredDomainERB,1.45871046665512
P0309,309,26,SUpDEqNN,SUpDEq + Natural Neighbor,Contralateral25ERB,1.96880930322032
P0309,309,26,SUpDEqNN,SUpDEq + Natural Neighbor,ContralateralHemisphereHighFrequency,5.65297475576802
P0309,309,26,SUpDEqNN,SUpDEq + Natural Neighbor,HorizontalILDMAE,1.18786419955895
P0309,309,26,SUpDEqBary,SUpDEq + Barycentric,MeasuredDomainERB,1.39481138244723
P0309,309,26,SUpDEqBary,SUpDEq + Barycentric,Contralateral25ERB,1.95727484525832
P0309,309,26,SUpDEqBary,SUpDEq + Barycentric,ContralateralHemisphereHighFrequency,5.5208655396806
P0309,309,26,SUpDEqBary,SUpDEq + Barycentric,HorizontalILDMAE,1.2039096915749
P0309,309,26,MCA,MCA,MeasuredDomainERB,1.05470924984398
P0309,309,26,MCA,MCA,Contralateral25ERB,1.741423690255
P0309,309,26,MCA,MCA,ContralateralHemisphereHighFrequency,4.82783711900485
P0309,309,26,MCA,MCA,HorizontalILDMAE,1.01491375888451
P0324,324,6,SHOnly,SH only,MeasuredDomainERB,3.43582016625759
P0324,324,6,SHOnly,SH only,Contralateral25ERB,2.7063034682602
P0324,324,6,SHOnly,SH only,ContralateralHemisphereHighFrequency,6.78795662488226
P0324,324,6,SHOnly,SH only,HorizontalILDMAE,2.0864885161832
P0324,324,6,SUpDEqSH,SUpDEq + SH,MeasuredDomainERB,2.31740451914136
P0324,324,6,SUpDEqSH,SUpDEq + SH,Contralateral25ERB,2.44971669420778
P0324,324,6,SUpDEqSH,SUpDEq + SH,ContralateralHemisphereHighFrequency,5.84452878444206
P0324,324,6,SUpDEqSH,SUpDEq + SH,HorizontalILDMAE,2.41646438825094
P0324,324,6,SUpDEqNN,SUpDEq + Natural Neighbor,MeasuredDomainERB,2.07317950096477
P0324,324,6,SUpDEqNN,SUpDEq + Natural Neighbor,Contralateral25ERB,2.4613350101596
P0324,324,6,SUpDEqNN,SUpDEq + Natural Neighbor,ContralateralHemisphereHighFrequency,5.9843623104771
P0324,324,6,SUpDEqNN,SUpDEq + Natural Neighbor,HorizontalILDMAE,2.27097184426807
P0324,324,6,SUpDEqBary,SUpDEq + Barycentric,MeasuredDomainERB,2.10203425377303
P0324,324,6,SUpDEqBary,SUpDEq + Barycentric,Contralateral25ERB,2.49922710668741
P0324,324,6,SUpDEqBary,SUpDEq + Barycentric,ContralateralHemisphereHighFrequency,6.00714322868345
P0324,324,6,SUpDEqBary,SUpDEq + Barycentric,HorizontalILDMAE,2.00662408436305
P0324,324,6,MCA,MCA,MeasuredDomainERB,2.37409438746205
P0324,324,6,MCA,MCA,Contralateral25ERB,2.19034778013473
P0324,324,6,MCA,MCA,ContralateralHemisphereHighFrequency,6.69168141099822
P0324,324,6,MCA,MCA,HorizontalILDMAE,2.16190020055753
P0324,324,14,SHOnly,SH only,MeasuredDomainERB,2.92253065594793
P0324,324,14,SHOnly,SH only,Contralateral25ERB,5.42243116588353
P0324,324,14,SHOnly,SH only,ContralateralHemisphereHighFrequency,9.80503591189425
P0324,324,14,SHOnly,SH only,HorizontalILDMAE,4.65499380056347
P0324,324,14,SUpDEqSH,SUpDEq + SH,MeasuredDomainERB,1.74986284370363
P0324,324,14,SUpDEqSH,SUpDEq + SH,Contralateral25ERB,2.76834771474684
P0324,324,14,SUpDEqSH,SUpDEq + SH,ContralateralHemisphereHighFrequency,6.56581213516789
P0324,324,14,SUpDEqSH,SUpDEq + SH,HorizontalILDMAE,1.57909837345979
P0324,324,14,SUpDEqNN,SUpDEq + Natural Neighbor,MeasuredDomainERB,1.87358016553176
P0324,324,14,SUpDEqNN,SUpDEq + Natural Neighbor,Contralateral25ERB,2.52320310164618
P0324,324,14,SUpDEqNN,SUpDEq + Natural Neighbor,ContralateralHemisphereHighFrequency,6.14875091117442
P0324,324,14,SUpDEqNN,SUpDEq + Natural Neighbor,HorizontalILDMAE,1.44379733393508
P0324,324,14,SUpDEqBary,SUpDEq + Barycentric,MeasuredDomainERB,1.82370399195908
P0324,324,14,SUpDEqBary,SUpDEq + Barycentric,Contralateral25ERB,2.51632177102724
P0324,324,14,SUpDEqBary,SUpDEq + Barycentric,ContralateralHemisphereHighFrequency,5.80084592008194
P0324,324,14,SUpDEqBary,SUpDEq + Barycentric,HorizontalILDMAE,1.39211389848353
P0324,324,14,MCA,MCA,MeasuredDomainERB,1.48755706796927
P0324,324,14,MCA,MCA,Contralateral25ERB,2.49576711659351
P0324,324,14,MCA,MCA,ContralateralHemisphereHighFrequency,5.17025748324486
P0324,324,14,MCA,MCA,HorizontalILDMAE,0.773067701030168
P0324,324,26,SHOnly,SH only,MeasuredDomainERB,2.7455018346372
P0324,324,26,SHOnly,SH only,Contralateral25ERB,3.68398898391529
P0324,324,26,SHOnly,SH only,ContralateralHemisphereHighFrequency,8.61114893018821
P0324,324,26,SHOnly,SH only,HorizontalILDMAE,4.05203428213819
P0324,324,26,SUpDEqSH,SUpDEq + SH,MeasuredDomainERB,1.51220263951909
P0324,324,26,SUpDEqSH,SUpDEq + SH,Contralateral25ERB,2.16207679929315
P0324,324,26,SUpDEqSH,SUpDEq + SH,ContralateralHemisphereHighFrequency,5.94789993757138
P0324,324,26,SUpDEqSH,SUpDEq + SH,HorizontalILDMAE,1.52028936660109
P0324,324,26,SUpDEqNN,SUpDEq + Natural Neighbor,MeasuredDomainERB,1.49846621051299
P0324,324,26,SUpDEqNN,SUpDEq + Natural Neighbor,Contralateral25ERB,2.08127222782937
P0324,324,26,SUpDEqNN,SUpDEq + Natural Neighbor,ContralateralHemisphereHighFrequency,5.73528199276364
P0324,324,26,SUpDEqNN,SUpDEq + Natural Neighbor,HorizontalILDMAE,1.1455345488564
P0324,324,26,SUpDEqBary,SUpDEq + Barycentric,MeasuredDomainERB,1.46001162976034
P0324,324,26,SUpDEqBary,SUpDEq + Barycentric,Contralateral25ERB,2.02648952999176
P0324,324,26,SUpDEqBary,SUpDEq + Barycentric,ContralateralHemisphereHighFrequency,5.63742611652231
P0324,324,26,SUpDEqBary,SUpDEq + Barycentric,HorizontalILDMAE,1.12974971574507
P0324,324,26,MCA,MCA,MeasuredDomainERB,1.10224462428088
P0324,324,26,MCA,MCA,Contralateral25ERB,1.69636238865933
P0324,324,26,MCA,MCA,ContralateralHemisphereHighFrequency,4.44630392319139
P0324,324,26,MCA,MCA,HorizontalILDMAE,0.672642416335338
P0325,325,6,SHOnly,SH only,MeasuredDomainERB,3.28309198695224
P0325,325,6,SHOnly,SH only,Contralateral25ERB,2.46009031979466
P0325,325,6,SHOnly,SH only,ContralateralHemisphereHighFrequency,6.44843469557959
P0325,325,6,SHOnly,SH only,HorizontalILDMAE,2.42033674831896
P0325,325,6,SUpDEqSH,SUpDEq + SH,MeasuredDomainERB,2.41684688162113
P0325,325,6,SUpDEqSH,SUpDEq + SH,Contralateral25ERB,2.20311103160041
P0325,325,6,SUpDEqSH,SUpDEq + SH,ContralateralHemisphereHighFrequency,6.74621878528375
P0325,325,6,SUpDEqSH,SUpDEq + SH,HorizontalILDMAE,2.27535027566659
P0325,325,6,SUpDEqNN,SUpDEq + Natural Neighbor,MeasuredDomainERB,2.07145980479511
P0325,325,6,SUpDEqNN,SUpDEq + Natural Neighbor,Contralateral25ERB,2.34828984121759
P0325,325,6,SUpDEqNN,SUpDEq + Natural Neighbor,ContralateralHemisphereHighFrequency,6.42595609270616
P0325,325,6,SUpDEqNN,SUpDEq + Natural Neighbor,HorizontalILDMAE,2.07186692482049
P0325,325,6,SUpDEqBary,SUpDEq + Barycentric,MeasuredDomainERB,2.06121899462668
P0325,325,6,SUpDEqBary,SUpDEq + Barycentric,Contralateral25ERB,2.40097630952374
P0325,325,6,SUpDEqBary,SUpDEq + Barycentric,ContralateralHemisphereHighFrequency,6.21267798802293
P0325,325,6,SUpDEqBary,SUpDEq + Barycentric,HorizontalILDMAE,1.78923295581592
P0325,325,6,MCA,MCA,MeasuredDomainERB,2.10591682402695
P0325,325,6,MCA,MCA,Contralateral25ERB,1.90524536740135
P0325,325,6,MCA,MCA,ContralateralHemisphereHighFrequency,6.70061563033249
P0325,325,6,MCA,MCA,HorizontalILDMAE,1.66814457038218
P0325,325,14,SHOnly,SH only,MeasuredDomainERB,2.59197067266538
P0325,325,14,SHOnly,SH only,Contralateral25ERB,5.13701019172872
P0325,325,14,SHOnly,SH only,ContralateralHemisphereHighFrequency,9.43901983517137
P0325,325,14,SHOnly,SH only,HorizontalILDMAE,3.96763682881315
P0325,325,14,SUpDEqSH,SUpDEq + SH,MeasuredDomainERB,1.61805384978679
P0325,325,14,SUpDEqSH,SUpDEq + SH,Contralateral25ERB,2.32093416735462
P0325,325,14,SUpDEqSH,SUpDEq + SH,ContralateralHemisphereHighFrequency,5.82383791533862
P0325,325,14,SUpDEqSH,SUpDEq + SH,HorizontalILDMAE,1.11678832046538
P0325,325,14,SUpDEqNN,SUpDEq + Natural Neighbor,MeasuredDomainERB,1.84654616994714
P0325,325,14,SUpDEqNN,SUpDEq + Natural Neighbor,Contralateral25ERB,2.24070196369923
P0325,325,14,SUpDEqNN,SUpDEq + Natural Neighbor,ContralateralHemisphereHighFrequency,5.5105723202971
P0325,325,14,SUpDEqNN,SUpDEq + Natural Neighbor,HorizontalILDMAE,1.57355402465292
P0325,325,14,SUpDEqBary,SUpDEq + Barycentric,MeasuredDomainERB,1.78999935173063
P0325,325,14,SUpDEqBary,SUpDEq + Barycentric,Contralateral25ERB,2.24788080554514
P0325,325,14,SUpDEqBary,SUpDEq + Barycentric,ContralateralHemisphereHighFrequency,5.48721376845034
P0325,325,14,SUpDEqBary,SUpDEq + Barycentric,HorizontalILDMAE,1.4044997904699
P0325,325,14,MCA,MCA,MeasuredDomainERB,1.314397477437
P0325,325,14,MCA,MCA,Contralateral25ERB,2.26116021751742
P0325,325,14,MCA,MCA,ContralateralHemisphereHighFrequency,5.18159870318649
P0325,325,14,MCA,MCA,HorizontalILDMAE,1.05657466655497
P0325,325,26,SHOnly,SH only,MeasuredDomainERB,2.56711787474976
P0325,325,26,SHOnly,SH only,Contralateral25ERB,3.42741833484845
P0325,325,26,SHOnly,SH only,ContralateralHemisphereHighFrequency,8.05436495071961
P0325,325,26,SHOnly,SH only,HorizontalILDMAE,4.00382990761491
P0325,325,26,SUpDEqSH,SUpDEq + SH,MeasuredDomainERB,1.50340777688176
P0325,325,26,SUpDEqSH,SUpDEq + SH,Contralateral25ERB,1.98513857495453
P0325,325,26,SUpDEqSH,SUpDEq + SH,ContralateralHemisphereHighFrequency,5.64150147333919
P0325,325,26,SUpDEqSH,SUpDEq + SH,HorizontalILDMAE,1.21947645886413
P0325,325,26,SUpDEqNN,SUpDEq + Natural Neighbor,MeasuredDomainERB,1.49278457598232
P0325,325,26,SUpDEqNN,SUpDEq + Natural Neighbor,Contralateral25ERB,1.86977672926666
P0325,325,26,SUpDEqNN,SUpDEq + Natural Neighbor,ContralateralHemisphereHighFrequency,5.50095258335817
P0325,325,26,SUpDEqNN,SUpDEq + Natural Neighbor,HorizontalILDMAE,1.16091633586815
P0325,325,26,SUpDEqBary,SUpDEq + Barycentric,MeasuredDomainERB,1.4468284602526
P0325,325,26,SUpDEqBary,SUpDEq + Barycentric,Contralateral25ERB,1.85961479259674
P0325,325,26,SUpDEqBary,SUpDEq + Barycentric,ContralateralHemisphereHighFrequency,5.41633016701108
P0325,325,26,SUpDEqBary,SUpDEq + Barycentric,HorizontalILDMAE,1.11815797829712
P0325,325,26,MCA,MCA,MeasuredDomainERB,1.04548390441269
P0325,325,26,MCA,MCA,Contralateral25ERB,1.56665616429842
P0325,325,26,MCA,MCA,ContralateralHemisphereHighFrequency,4.60018471516829
P0325,325,26,MCA,MCA,HorizontalILDMAE,0.735466706393702
P0327,327,6,SHOnly,SH only,MeasuredDomainERB,3.29869503714666
P0327,327,6,SHOnly,SH only,Contralateral25ERB,2.72254686713079
P0327,327,6,SHOnly,SH only,ContralateralHemisphereHighFrequency,6.63641864422777
P0327,327,6,SHOnly,SH only,HorizontalILDMAE,2.00388289015273
P0327,327,6,SUpDEqSH,SUpDEq + SH,MeasuredDomainERB,2.30931711650874
P0327,327,6,SUpDEqSH,SUpDEq + SH,Contralateral25ERB,2.41272141550655
P0327,327,6,SUpDEqSH,SUpDEq + SH,ContralateralHemisphereHighFrequency,5.8410435122716
P0327,327,6,SUpDEqSH,SUpDEq + SH,HorizontalILDMAE,1.6406069033319
P0327,327,6,SUpDEqNN,SUpDEq + Natural Neighbor,MeasuredDomainERB,1.99982871275783
P0327,327,6,SUpDEqNN,SUpDEq + Natural Neighbor,Contralateral25ERB,2.477332525853
P0327,327,6,SUpDEqNN,SUpDEq + Natural Neighbor,ContralateralHemisphereHighFrequency,5.67192624448408
P0327,327,6,SUpDEqNN,SUpDEq + Natural Neighbor,HorizontalILDMAE,1.65188833658402
P0327,327,6,SUpDEqBary,SUpDEq + Barycentric,MeasuredDomainERB,2.05863635559021
P0327,327,6,SUpDEqBary,SUpDEq + Barycentric,Contralateral25ERB,2.51657426399752
P0327,327,6,SUpDEqBary,SUpDEq + Barycentric,ContralateralHemisphereHighFrequency,5.72221676423729
P0327,327,6,SUpDEqBary,SUpDEq + Barycentric,HorizontalILDMAE,1.42639797554937
P0327,327,6,MCA,MCA,MeasuredDomainERB,2.22251490391148
P0327,327,6,MCA,MCA,Contralateral25ERB,2.1586265671018
P0327,327,6,MCA,MCA,ContralateralHemisphereHighFrequency,6.33046067080733
P0327,327,6,MCA,MCA,HorizontalILDMAE,1.50800243880638
P0327,327,14,SHOnly,SH only,MeasuredDomainERB,2.78175528562419
P0327,327,14,SHOnly,SH only,Contralateral25ERB,5.36165723150012
P0327,327,14,SHOnly,SH only,ContralateralHemisphereHighFrequency,9.96098855603199
P0327,327,14,SHOnly,SH only,HorizontalILDMAE,3.64034330646833
P0327,327,14,SUpDEqSH,SUpDEq + SH,MeasuredDomainERB,1.67176876219532
P0327,327,14,SUpDEqSH,SUpDEq + SH,Contralateral25ERB,2.73283289463211
P0327,327,14,SUpDEqSH,SUpDEq + SH,ContralateralHemisphereHighFrequency,6.34059809360287
P0327,327,14,SUpDEqSH,SUpDEq + SH,HorizontalILDMAE,1.16307851347474
P0327,327,14,SUpDEqNN,SUpDEq + Natural Neighbor,MeasuredDomainERB,1.78328061356911
P0327,327,14,SUpDEqNN,SUpDEq + Natural Neighbor,Contralateral25ERB,2.56830988797529
P0327,327,14,SUpDEqNN,SUpDEq + Natural Neighbor,ContralateralHemisphereHighFrequency,5.55144720573854
P0327,327,14,SUpDEqNN,SUpDEq + Natural Neighbor,HorizontalILDMAE,1.07393497092709
P0327,327,14,SUpDEqBary,SUpDEq + Barycentric,MeasuredDomainERB,1.7731675482324
P0327,327,14,SUpDEqBary,SUpDEq + Barycentric,Contralateral25ERB,2.56370417583872
P0327,327,14,SUpDEqBary,SUpDEq + Barycentric,ContralateralHemisphereHighFrequency,5.66111351337162
P0327,327,14,SUpDEqBary,SUpDEq + Barycentric,HorizontalILDMAE,1.02118016477131
P0327,327,14,MCA,MCA,MeasuredDomainERB,1.34596103744041
P0327,327,14,MCA,MCA,Contralateral25ERB,2.45774848077694
P0327,327,14,MCA,MCA,ContralateralHemisphereHighFrequency,5.21856031853215
P0327,327,14,MCA,MCA,HorizontalILDMAE,0.872970342730632
P0327,327,26,SHOnly,SH only,MeasuredDomainERB,2.66417199738539
P0327,327,26,SHOnly,SH only,Contralateral25ERB,3.55085286384484
P0327,327,26,SHOnly,SH only,ContralateralHemisphereHighFrequency,8.83330410483028
P0327,327,26,SHOnly,SH only,HorizontalILDMAE,3.30886347024987
P0327,327,26,SUpDEqSH,SUpDEq + SH,MeasuredDomainERB,1.49612403130137
P0327,327,26,SUpDEqSH,SUpDEq + SH,Contralateral25ERB,2.11733998331674
P0327,327,26,SUpDEqSH,SUpDEq + SH,ContralateralHemisphereHighFrequency,5.79476431371832
P0327,327,26,SUpDEqSH,SUpDEq + SH,HorizontalILDMAE,0.97154869260645
P0327,327,26,SUpDEqNN,SUpDEq + Natural Neighbor,MeasuredDomainERB,1.42448759356868
P0327,327,26,SUpDEqNN,SUpDEq + Natural Neighbor,Contralateral25ERB,2.16323490896742
P0327,327,26,SUpDEqNN,SUpDEq + Natural Neighbor,ContralateralHemisphereHighFrequency,5.224965384864
P0327,327,26,SUpDEqNN,SUpDEq + Natural Neighbor,HorizontalILDMAE,0.977953882544504
P0327,327,26,SUpDEqBary,SUpDEq + Barycentric,MeasuredDomainERB,1.37883387754238
P0327,327,26,SUpDEqBary,SUpDEq + Barycentric,Contralateral25ERB,2.14857298710749
P0327,327,26,SUpDEqBary,SUpDEq + Barycentric,ContralateralHemisphereHighFrequency,5.14055683896181
P0327,327,26,SUpDEqBary,SUpDEq + Barycentric,HorizontalILDMAE,1.01583773379586
P0327,327,26,MCA,MCA,MeasuredDomainERB,1.06280260553155
P0327,327,26,MCA,MCA,Contralateral25ERB,1.74926634116548
P0327,327,26,MCA,MCA,ContralateralHemisphereHighFrequency,4.68699228788822
